"taxon","genus","tribe","subfamily","family","order","class"
"Melitaea_aetherie","Melitaea","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta"
"Melitaea_ornata","Melitaea","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta"
"Melitaea_phoebe","Melitaea","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta"
"Melitaea_cinxia","Melitaea","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta"
"Melitaea_diamina","Melitaea","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta"
"Melitaea_asteria","Melitaea","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta"
"Melitaea_aurelia","Melitaea","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta"
"Melitaea_varia","Melitaea","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta"
"Melitaea_parthenoides","Melitaea","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta"
"Melitaea_deione","Melitaea","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta"
"Melitaea_celadussa","Melitaea","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta"
"Melitaea_athalia","Melitaea","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta"
"Melitaea_britomartis","Melitaea","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta"
"Libythea_celtis","Libythea",,"Libytheinae","Nymphalidae","Lepidoptera","Insecta"
"Danaus_plexippus","Danaus","Danaini","Danainae","Nymphalidae","Lepidoptera","Insecta"
"Danaus_chrysippus","Danaus","Danaini","Danainae","Nymphalidae","Lepidoptera","Insecta"
"Charaxes_jasius","Charaxes","Charaxini","Charaxinae","Nymphalidae","Lepidoptera","Insecta"
"Lasiommata_maera","Lasiommata","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Lasiommata_deidamia","Lasiommata","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Lasiommata_petropolitana","Lasiommata","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Lasiommata_paramegaera","Lasiommata","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Lasiommata_megera","Lasiommata","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Pararge_xiphia","Pararge","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Pararge_xiphioides","Pararge","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Pararge_aegeria","Pararge","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Lopinga_achine","Lopinga","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Kirinia_climene","Kirinia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Kirinia_roxelana","Kirinia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Coenonympha_phryne","Coenonympha","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Coenonympha_oedippus","Coenonympha","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Coenonympha_glycerion","Coenonympha","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Coenonympha_thyrsis","Coenonympha","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Coenonympha_pamphilus","Coenonympha","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Coenonympha_tullia","Coenonympha","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Coenonympha_amaryllis","Coenonympha","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Coenonympha_rhodopensis","Coenonympha","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Coenonympha_dorus","Coenonympha","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Coenonympha_corinna","Coenonympha","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Coenonympha_hero","Coenonympha","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Coenonympha_leander","Coenonympha","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Coenonympha_gardetta","Coenonympha","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Coenonympha_arcania","Coenonympha","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Coenonympha_orientalis","Coenonympha","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Proterebia_phegea","Proterebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Ypthima_asterope","Ypthima","Ypthimini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Melanargia_arge","Melanargia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Melanargia_occitanica","Melanargia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Melanargia_pherusa","Melanargia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Melanargia_ines","Melanargia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Melanargia_russiae","Melanargia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Melanargia_larissa","Melanargia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Melanargia_lachesis","Melanargia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Melanargia_galathea","Melanargia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Oeneis_tarpeia","Oeneis","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Oeneis_bore","Oeneis","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Oeneis_ammon","Oeneis","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Oeneis_melissa","Oeneis","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Oeneis_jutta","Oeneis","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Oeneis_magna","Oeneis","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Oeneis_norna","Oeneis","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Oeneis_polixenes","Oeneis","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Oeneis_glacialis","Oeneis","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Arethusana_arethusa","Arethusana","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Minois_dryas","Minois","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Brintesia_circe","Brintesia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Satyrus_ferula","Satyrus","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Satyrus_actaea","Satyrus","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Satyrus_virbius","Satyrus","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Chazara_briseis","Chazara","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Chazara_persephone","Chazara","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Chazara_prieuri","Chazara","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Pseudochazara_geyeri","Pseudochazara","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Pseudochazara_graeca","Pseudochazara","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Pseudochazara_amymone","Pseudochazara","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Pseudochazara_anthelea","Pseudochazara","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Pseudochazara_amalthea","Pseudochazara","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Pseudochazara_cingovskii","Pseudochazara","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Pseudochazara_orestes","Pseudochazara","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Pseudochazara_tisiphone","Pseudochazara","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Pseudochazara_euxina","Pseudochazara","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Pseudochazara_williamsi","Pseudochazara","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Pseudochazara_mercurius","Pseudochazara","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hipparchia_statilinus","Hipparchia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hipparchia_fatua","Hipparchia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hipparchia_tamadabae","Hipparchia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hipparchia_wyssii","Hipparchia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hipparchia_tilosi","Hipparchia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hipparchia_bacchus","Hipparchia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hipparchia_fidia","Hipparchia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hipparchia_gomera","Hipparchia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hipparchia_neomiris","Hipparchia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hipparchia_fagi","Hipparchia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hipparchia_syriaca","Hipparchia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hipparchia_autonoe","Hipparchia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hipparchia_hermione","Hipparchia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hipparchia_mersina","Hipparchia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hipparchia_miguelensis","Hipparchia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hipparchia_azorina","Hipparchia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hipparchia_maderensis","Hipparchia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hipparchia_senthes","Hipparchia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hipparchia_aristaeus","Hipparchia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hipparchia_neapolitana","Hipparchia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hipparchia_blachieri","Hipparchia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hipparchia_volgensis","Hipparchia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hipparchia_semele","Hipparchia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hipparchia_leighebi","Hipparchia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hipparchia_pellucida","Hipparchia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hipparchia_cretica","Hipparchia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hipparchia_christenseni","Hipparchia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hipparchia_cypriensis","Hipparchia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hipparchia_sbordonii","Hipparchia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hyponephele_huebneri","Hyponephele","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hyponephele_lupina","Hyponephele","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Hyponephele_lycaon","Hyponephele","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Pyronia_bathseba","Pyronia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Aphantopus_hyperantus","Aphantopus","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Pyronia_tithonus","Pyronia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Pyronia_cecilia","Pyronia","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Maniola_cypricola","Maniola","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Maniola_halicarnassus","Maniola","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Maniola_telmessia","Maniola","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Maniola_jurtina","Maniola","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Maniola_chia","Maniola","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Maniola_nurag","Maniola","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Maniola_megala","Maniola","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_edda","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_fasciata","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_discoidalis","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_rossii","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_cyclopius","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_embla","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_disa","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_epistygne","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_ottomana","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_callias","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_rondoui","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_hispania","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_nivalis","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_calcarius","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_tyndarus","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_arvernensis","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_cassioides","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_neleus","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_claudina","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_christi","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_pharte","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_epiphron","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_orientalis","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_jeniseiensis","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_dabanensis","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_meolans","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_palarica","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_albergana","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_triarius","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_polaris","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_medusa","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_aethiops","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_pandrose","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_sthennyo","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_flavofasciata","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_gorge","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_pluto","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_sudetica","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_melampus","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_manto","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_eriphyle","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_euryale","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_ligea","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_oeme","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_gorgone","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_aethiopella","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_mnestra","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_rhodopensis","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_scipio","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_melas","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_pronoe","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_lefebvrei","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_zapateri","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_neoridas","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_montana","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_stiria","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
"Erebia_styx","Erebia","Erebiini","Satyrinae","Nymphalidae","Lepidoptera","Insecta"
